anime_id,Name,Score,Genres,Japanese name,Type,Episodes,Aired,Producers,Studios,Source,Duration,Rating,Ranked,Popularity,Favorites
7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,6.24,"Comedy, Sci-Fi, Shounen",Dr.スランプ アラレちゃん ほよよ!世界一周大レース,Movie,1,13-Mar-83,Unknown,Toei Animation,Manga,52 min.,PG-13 - Teens 13 or older,7163,10233,0
7668,Suki Desu Suzuki-kun!!,5.98,Romance,好きです鈴木くん!!,OVA,2,"Dec 18, 2009 to Jul 26, 2010",Unknown,Unknown,Unknown,15 min. per ep.,PG-13 - Teens 13 or older,8307,6610,8
7669,"""Bungaku Shoujo"" Kyou no Oyatsu: Hatsukoi",6.91,"Comedy, Fantasy, School",“文学少女”今日のおやつ 〜はつ恋〜,OVA,1,26-Dec-09,"Lantis, Pony Canyon, Enterbrain, Kadokawa Contents Gate, T.O Entertainment",Production I.G,Light novel,15 min.,PG-13 - Teens 13 or older,3987,3876,12
7674,Bakuman.,8.23,"Comedy, Drama, Romance, Shounen",バクマン。,TV,25,"Oct 2, 2010 to Apr 2, 2011","NHK, Shueisha",J.C.Staff,Manga,24 min. per ep.,PG-13 - Teens 13 or older,274,242,8762
7681,Kyouryuu Wakusei,Unknown,"Adventure, Fantasy, Historical, Sci-Fi",恐竜惑星,TV,60,"Apr 5, 1993 to Jan 27, 1994",Studio Junio,Unknown,Original,15 min. per ep.,PG - Children,15256,12764,0
7683,Suiren no Hito,Unknown,Drama,睡蓮の人,Movie,1,2000,Tomoyasu Murata Company,Unknown,Unknown,16 min.,PG - Children,12266,13145,0
7691,Tokimeki Memorial 4 OVA,6.12,Harem,ときめきメモリアル4 ORIGINAL ANIMATION -始まりのファインダー,OVA,1,3-Dec-09,Unknown,Asahi Production,Visual novel,35 min.,PG-13 - Teens 13 or older,7707,9079,1
7695,Pokemon Movie 13: Genei no Hasha Zoroark,6.89,"Action, Adventure, Fantasy, Kids",ポケットモンスター ダイヤモンド&パール 幻影の覇者 ゾロアーク,Movie,1,10-Jul-10,"VIZ Media, Studio Jack",OLM,Game,1 hr. 36 min.,PG - Children,4055,2206,37
7696,Sangokushi: Dai Ichi Bu - Eiyuu-tachi no Yoake,Unknown,Historical,三国志 第一部 英雄たちの夜明け,Movie,1,25-Jan-92,Shinano Kikaku,Unknown,Unknown,2 hr. 16 min.,PG-13 - Teens 13 or older,11816,12616,1
7697,Sangokushi: Dai Ni Bu - Choukou Moyu!,Unknown,"Action, Historical",三国志 第二部 長江燃ゆ!,Movie,1,20-Mar-93,Shinano Kikaku,Unknown,Unknown,2 hr. 28 min.,PG-13 - Teens 13 or older,11814,12387,0
7698,Sangokushi: Dai San Bu - Harukanaru Taichi,Unknown,"Action, Historical",三国志 第三部 遥かなる大地,Movie,1,9-Apr-94,Shinano Kikaku,Toei Animation,Unknown,2 hr. 27 min.,PG-13 - Teens 13 or older,11815,12747,0
7705,Starry☆Sky,6.14,"Harem, School, Shoujo",スタ☆スカ,ONA,26,"Dec 23, 2010 to Jun 16, 2011","Frontier Works, Sotsu",Studio Deen,Visual novel,11 min. per ep.,PG-13 - Teens 13 or older,7639,2316,155
7708,Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai,6.54,Hentai,町ぐるみの罠～白濁にまみれた肢体～,OVA,4,"Feb 26, 2010 to Sep 26, 2014",Unknown,PoRO,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,5272,41
7709,Peng You Town,Unknown,"Kids, Slice of Life",ポンユタウン,Special,1,7-Oct-02,Tomoyasu Murata Company,Unknown,Unknown,5 min.,G - All Ages,11519,13638,0
7711,Karigurashi no Arrietty,7.94,Fantasy,借りぐらしのアリエッティ,Movie,1,17-Jul-10,Unknown,Studio Ghibli,Novel,1 hr. 34 min.,G - All Ages,620,629,728
7712,Kansen 2: Inzai Toshi,6.37,Hentai,姦染2～淫罪都市～,OVA,2,"Feb 26, 2010 to Jun 25, 2010",Unknown,Suzuki Mirano,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,6500,7
7713,Nihon Mukashibanashi: Saru Kani,5.6,Fantasy,日本むかしばなし さるかに,Movie,1,1972,Gakken,Unknown,Other,19 min.,G - All Ages,9437,13329,0
7715,Auto Mommy,Unknown,Fantasy,Auto Mommy,Movie,1,"Apr, 2000",Sovat Theater,Unknown,Unknown,12 min.,PG-13 - Teens 13 or older,13350,12763,1
7718,Denshinbashira Elemi no Koi,6.16,Fantasy,電信柱エレミの恋,Movie,1,"Jan, 2009",Sovat Theater,Unknown,Original,45 min.,G - All Ages,7519,8316,7
7720,Ookiku Furikabutte: Natsu no Taikai-hen,8.04,"Comedy, Seinen, Sports",おおきく振りかぶって　〜夏の大会編〜,TV,13,"Apr 2, 2010 to Jun 25, 2010","Aniplex, Mainichi Broadcasting System, TBS, Kodansha, Movic, Rakuonsha",A-1 Pictures,Manga,24 min. per ep.,PG-13 - Teens 13 or older,491,2656,190
7721,Yans! Gans! Meat or Die,Unknown,"Adventure, Comedy",ヤンス！ガンス！Meat or Die,ONA,12,"Oct 2, 2009 to 2010",Toho,Unknown,Unknown,1 min. per ep.,PG - Children,12967,13483,1
7723,Hipira-kun,6.12,"Comedy, Fantasy, Kids, Supernatural, Vampire",ヒピラくん,TV,10,"Dec 21, 2009 to Dec 25, 2009",Unknown,Sunrise,Picture book,5 min. per ep.,PG - Children,7700,7965,1
7724,Shiki,7.79,"Horror, Mystery, Supernatural, Thriller, Vampire",屍鬼,TV,22,"Jul 9, 2010 to Dec 31, 2010","Aniplex, Dentsu, Fuji TV, DAX Production, Shueisha",Daume,Manga,22 min. per ep.,R - 17+ (violence & profanity),850,272,7246
7728,Hellsing: Psalm of the Darkness,6.96,"Action, Supernatural, Vampire, Seinen",Hellsing:Psalm of Darkness,Special,1,2000,Pioneer LDC,Gonzo,Manga,3 min.,R - 17+ (violence & profanity),3770,3235,44
7729,Hokkyoku no Muushika Miishika,5.88,Adventure,北極のムーシカ・ミーシカ,Movie,1,21-Jul-79,Mushi Production,Unknown,Unknown,1 hr. 18 min.,G - All Ages,8606,12564,0
7730,Issho ni H Shiyo,6.77,Hentai,一緒にHしよっ,OVA,6,"Dec 20, 2009 to Dec 9, 2011",ChiChinoya,Unknown,Original,17 min. per ep.,Rx - Hentai,Unknown,5218,56
7739,11eyes: Momoiro Genmutan,6.06,"Ecchi, Comedy, Super Power, Supernatural",11eyes 桃色幻夢譚 ～rö zsaszí n é jszaka,Special,1,25-Jun-10,Marvelous,Doga Kobo,Visual novel,23 min.,R+ - Mild Nudity,7980,2646,36
7740,Queen's Blade: Gyokuza wo Tsugu Mono Specials,6.18,"Action, Adventure, Ecchi, Fantasy",クイーンズブレイド 玉座を継ぐ者,Special,6,"Dec 22, 2009 to May 25, 2010","Genco, Media Factory, Hobby Japan",Arms,Other,3 min. per ep.,R+ - Mild Nudity,7453,4775,8
7744,Fight Ippatsu! Juuden-chan!! Specials,6.56,"Ecchi, Comedy",ファイト一発！充電ちゃん！！,Special,6,"Dec 18, 2009 to May 21, 2010",Unknown,Studio Hibari,Unknown,6 min. per ep.,R+ - Mild Nudity,5591,5889,3
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,7.22,"Action, Comedy, Shounen, Supernatural",絶対可憐チルドレン OVA 〜愛多憎生! 奪われた未来?〜,OVA,1,16-Jul-10,Shogakukan-Shueisha Productions,SynergySP,Unknown,25 min.,PG-13 - Teens 13 or older,2708,5971,1
7748,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,7.26,"Hentai, School, Yuri",その花びらにくちづけを　あなたと恋人つなぎ,OVA,1,30-Jul-10,Unknown,ChuChu,Visual novel,22 min.,Rx - Hentai,Unknown,2438,516
7750,DigiGirl Pop!: Strawberry & Pop Mix Flavor,Unknown,"Comedy, Sci-Fi",デジガールPOP! 〜STRAWBERRY＆POP MIX FLAVOR〜,TV,26,"Feb 17, 2003 to Aug 12, 2003","GDH, HoriPro, Kids Station, Pioneer LDC",Creators Dot Com,Unknown,3 min. per ep.,PG - Children,13795,12933,3
7751,Midnight Horror School,Unknown,Comedy,ミッドナイトホラースクール,TV,52,"Oct 1, 2003 to Mar 24, 2004",Milky Cartoon,Unknown,Unknown,22 min. per ep.,Unknown,15527,11642,0
7752,Bao Lian Deng,6.28,"Action, Adventure, Fantasy",宝莲灯,Movie,1,1999,Shanghai Animation Film Studio,Unknown,Other,1 hr. 25 min.,G - All Ages,6987,12200,0
7759,Saki Picture Drama,6.23,"Comedy, Slice of Life",咲-Saki- ピクチャードラマ,Special,7,"Sep 2, 2009 to Mar 3, 2010",Unknown,Gonzo,Manga,8 min. per ep.,PG-13 - Teens 13 or older,7220,7231,6
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,7.05,Comedy,増田こうすけ劇場 ギャグマンガ日和+,TV,12,"Jan 5, 2010 to Jun 29, 2010","Bandai Visual, Yomiuri Telecasting, Kids Station, Shueisha",Studio Deen,Manga,5 min. per ep.,PG-13 - Teens 13 or older,3462,8835,0
7762,"Yondemasu yo, Azazel-san.",7.6,"Comedy, Demons, Supernatural",よんでますよ、アザゼルさん。,OVA,4,"Feb 23, 2010 to Jun 23, 2014",Unknown,Production I.G,Manga,21 min. per ep.,R+ - Mild Nudity,1271,3133,66
7768,Tantei Opera Milky Holmes,6.94,"Mystery, Comedy, Super Power",探偵オペラ ミルキィホームズ,TV,12,"Oct 7, 2010 to Dec 23, 2010","Sotsu, Lantis, Pony Canyon, Dwango, Bushiroad, Good Smile Company, Chrono Gear Creative",J.C.Staff,Original,24 min. per ep.,PG-13 - Teens 13 or older,3869,2564,217
7769,Ookami-san to Shichinin no Nakama-tachi,7.22,"Comedy, Parody, Romance",オオカミさんと七人の仲間たち,TV,12,"Jul 1, 2010 to Sep 16, 2010","Genco, Marvelous, Media Factory, AT-X, Magic Capsule, flying DOG",J.C.Staff,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,2694,614,784
7770,Yutori-chan,6.11,"Slice of Life, Comedy",ゆとりちゃん,ONA,25,"Dec 29, 2009 to Apr 9, 2010",BIGLOBE,Actas,Original,4 min. per ep.,G - All Ages,7760,6469,1
7771,Chiisana Jumbo,5.8,"Fantasy, Music, Kids",小さなジャンボ,Movie,1,10-Sep-77,Sanrio,Unknown,Unknown,28 min.,G - All Ages,8845,12174,0
7774,"Shin Koihime†Musou: Gunyuu, Minami no Shima de Bakansu wo Suru no Koto - Ato, Porori mo Aru yo!",6.7,"Comedy, Ecchi, Fantasy","真 恋姫†無双 群雄, 南の島でバカンスをするのこと~あと, ポロリもあるよ! ~",OVA,1,7-Jul-10,Marvelous,Doga Kobo,Visual novel,25 min.,R+ - Mild Nudity,4921,5666,3
7775,Futatsu no Kurumi,6.51,Drama,ふたつの胡桃,Special,1,15-Aug-07,TV Asahi,Shin-Ei Animation,Unknown,46 min.,PG - Children,5855,10685,1
7779,Andersen Monogatari (TV),6.21,"Kids, Fantasy, Drama",アンデルセン物語,TV,52,"Jan 3, 1971 to Dec 26, 1971","Mushi Production, Fuji TV",Unknown,Unknown,24 min. per ep.,PG - Children,7295,11092,1
7781,Gothicmade: Hana no Utame,Unknown,"Mecha, Romance, Sci-Fi",GOTHICMADE -ゴティックメード 花の詩女-,Movie,1,1-Nov-12,Kadokawa Shoten,Automatic Flowers Studio,Unknown,1 hr. 10 min.,Unknown,14180,7790,3
7782,Kämpfer Picture Drama,5.43,Comedy,けんぷファー ピクチャードラマ,Special,1,23-Dec-09,Unknown,Nomad,Light novel,11 min.,PG-13 - Teens 13 or older,9842,4374,8
7785,Yojouhan Shinwa Taikei,8.61,"Mystery, Comedy, Psychological, Romance",四畳半神話大系,TV,11,"Apr 23, 2010 to Jul 2, 2010","Dentsu, Kadokawa Shoten, Fuji TV, Toho, Asmik Ace, Tohokushinsha Film Corporation, Sony Music Entertainment, Fujipacific Music",Madhouse,Novel,23 min. per ep.,R - 17+ (violence & profanity),65,454,14335
7786,Arabian Nights: Sindbad no Bouken,5.41,"Action, Adventure, Fantasy",アラビアンナイト　シンドバッドの冒険,Movie,1,16-Jun-62,Unknown,Toei Animation,Book,1 hr. 21 min.,PG-13 - Teens 13 or older,9899,9994,1
7791,K-On!!,8.15,"Comedy, Music, School, Slice of Life",けいおん!!,TV,26,"Apr 7, 2010 to Sep 29, 2010","Pony Canyon, TBS, Movic, Rakuonsha, Animation Do",Kyoto Animation,4-koma manga,24 min. per ep.,PG-13 - Teens 13 or older,361,233,11530
7793,Ring ni Kakero 1: Kage Dou-hen,6.42,"Action, Shounen, Sports",リングにかけろ1 影道編,TV,6,"Apr 2, 2010 to Jun 17, 2010",Unknown,Toei Animation,Manga,21 min. per ep.,PG-13 - Teens 13 or older,6325,9817,12
7803,Challenge Ichinensei de Kakkoii Ichinensei ni Henshin!,Unknown,Kids,チャレンジ1年生でかっこいい1年生にへんしん!DVD,OVA,1,"Feb 10, 2008 to Feb 11, 2008",Unknown,Unknown,Unknown,35 min.,PG - Children,13556,13492,1
7805,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,6.66,"Comedy, Romance",バカとテストと召喚獣 問題 クリスマスについて答えなさい,ONA,1,24-Dec-09,Unknown,SILVER LINK.,Light novel,4 min.,PG-13 - Teens 13 or older,5073,2631,22
7807,Mahou Shoujo Lalabel: Umi ga Yobu Natsuyasumi,5.66,"Slice of Life, Magic, Comedy, Shoujo",魔法少女ララベル 海が呼ぶ夏休み,Movie,1,12-Jul-80,Unknown,Toei Animation,Unknown,15 min.,G - All Ages,9279,11340,0
7808,Zukkoke Knight: Don De La Mancha,Unknown,"Adventure, Comedy, Historical, Romance",ずっこけナイト　ドンデラマンチャ,TV,23,"Apr 15, 1980 to Sep 23, 1980","Ashi Production, Kokusai Eigasha",Unknown,Unknown,30 min. per ep.,G - All Ages,13150,12074,3
7809,3-tsu no Kumo,4.79,Dementia,３つの雲,Movie,3,20-Aug-05,Unknown,Unknown,Original,4 min. per ep.,R+ - Mild Nudity,10756,9493,4
7810,Yami wo Mitsumeru Hane,5.09,Dementia,闇を見つめる羽根,Movie,1,2003,Unknown,Unknown,Original,17 min.,R+ - Mild Nudity,10488,10414,10
7811,Yoru no Okite,4.24,Dementia,夜の掟,Movie,1,1995,Unknown,Unknown,Original,4 min.,R - 17+ (violence & profanity),10955,9836,0
7816,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,6.16,"Comedy, Sci-Fi, Shounen",Dr.スランプ アラレちゃん んちゃ!ペンギン村はハレのち晴れ,Movie,1,3-Jun-93,Unknown,Toei Animation,Manga,42 min.,PG-13 - Teens 13 or older,7517,10362,1
7817,B-gata H-kei,6.94,"Comedy, Ecchi, Romance, School, Seinen",B型H系,TV,12,"Apr 2, 2010 to Jun 18, 2010","Dentsu, AT-X, DAX Production, Happinet Pictures, BIGLOBE, Shueisha, AG-ONE, RAY","Hal Film Maker, TYO Animations",4-koma manga,24 min. per ep.,R+ - Mild Nudity,3831,423,2372
7818,Yousei Ou,5.63,"Fantasy, Shoujo",妖精王,OVA,1,21-Dec-88,Kadokawa Shoten,Madhouse,Manga,1 hr.,R+ - Mild Nudity,9354,10105,0
7836,Notari Matsutarou,Unknown,Sports,のたり松太郎,OVA,10,"Nov 22, 1990 to Apr 25, 1991",Mushi Production,Unknown,Unknown,28 min. per ep.,Unknown,11238,11940,1
7843,Kiekaketa Monogataritachi no Tame ni,5.03,Dementia,消えかけた物語たちの為に,Movie,1,1994,Unknown,Unknown,Original,9 min.,R+ - Mild Nudity,10592,10853,3
7844,The Place Where We Were,Unknown,Dementia,エンゼル The Place Where We Were,Movie,1,2008,Unknown,Unknown,Original,6 min.,R+ - Mild Nudity,12484,12630,0
7845,Seton Doubutsuki,6.73,"Adventure, Fantasy",シートン動物記,TV,45,"Oct 14, 1989 to Dec 22, 1990",Unknown,Unknown,Unknown,25 min. per ep.,G - All Ages,4738,12251,2
7856,Kage no Kodomo,Unknown,Dementia,影の子供,Movie,1,2006,Unknown,Unknown,Original,18 min.,PG-13 - Teens 13 or older,14764,13375,0
7857,Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,6.77,"Comedy, Historical",ミニ戦国BASARA　長曾我部君と毛利君,Special,7,"Jul 1, 2009 to Jan 6, 2010",Unknown,Production I.G,Unknown,6 min. per ep.,PG-13 - Teens 13 or older,4609,6514,11
7858,Sora no Otoshimono: Project Pink,7.43,"Sci-Fi, Harem, Comedy, Supernatural, Ecchi, Shounen",そらのおとしもの プロジェクト桃源郷[ピンク],OVA,1,9-Sep-10,NTT Docomo,AIC ASTA,Manga,24 min.,PG-13 - Teens 13 or older,1798,1470,180
7861,Versailles no Bara to Onna-tachi,7.09,"Historical, Drama, Shoujo",ベルサイユのばらと女たち,Special,1,10-Sep-80,Tokyo Movie Shinsha,Unknown,Unknown,24 min.,PG-13 - Teens 13 or older,3235,7836,41
7862,Transformers: Robot Masters,5.52,Mecha,TRANSFORMERS ROBOT MASTERS (トランスフォーマー ロボットマスターズ),Special,2,"Jul 15, 2004 to Mar 24, 2005",Takara,Unknown,Unknown,6 min. per ep.,G - All Ages,9633,10567,1
7864,SF Lolita Fantasy Ome-1,5.13,"Hentai, Parody, Sci-Fi",ＳＦロリータファンタジー「ＯＭＥ－１」,OVA,2,"Jul 23, 1985 to Oct 5, 1985",Unknown,Unknown,Unknown,30 min. per ep.,Rx - Hentai,Unknown,11525,2
7867,Gon,5.73,"Action, Adventure, Kids",ゴン,TV,50,"Apr 2, 2012 to Mar 25, 2013",Kodansha,Daewon Media,Manga,23 min. per ep.,G - All Ages,9078,9556,7
7870,Baka to Test to Shoukanjuu Specials,7.33,"Magic, Comedy, School",バカとテストと召喚獣 映像特典,Special,6,"Apr 23, 2010 to Sep 22, 2010",Unknown,SILVER LINK.,Light novel,4 min. per ep.,PG-13 - Teens 13 or older,2204,2427,44
7875,Kanokon: Manatsu no Dai Shanikusai Specials,6.52,Ecchi,かのこん ～真夏の大謝肉祭～,Special,2,"Nov 25, 2009 to Dec 22, 2009",Unknown,Xebec,Unknown,3 min. per ep.,R+ - Mild Nudity,5789,4041,11
7876,Oz no Mahoutsukai,5.78,"Adventure, Kids, Fantasy",オズの魔法使い,Movie,1,6-Oct-82,Toho,Topcraft,Book,1 hr. 12 min.,G - All Ages,8927,11281,2
7877,"Momoko, Kaeru no Uta ga Kikoeru yo.",7.5,"Drama, School, Slice of Life",もも子、かえるの歌がきこえるよ。,Movie,1,23-Jul-03,Magic Bus,Unknown,Book,1 hr. 19 min.,G - All Ages,1590,7784,16
7882,Ramen Tenshi Pretty Menma,4.63,"Comedy, Magic, Parody",ラーメン天使プリティメンマ,Special,1,25-Jan-08,Unknown,Arms,Unknown,20 min.,PG-13 - Teens 13 or older,10883,7086,3
7897,Issho ni Sleeping: Sleeping with Hinako,4.43,Ecchi,いっしょにすりーぴんぐ,OVA,1,11-Feb-10,Primastea,Studio Hibari,Original,49 min.,PG-13 - Teens 13 or older,10923,3964,34
7900,Super Child,4.89,"Action, Sci-Fi, Adventure",슈퍼 차일드,Movie,1,23-Jul-94,UM Productions,Unknown,Unknown,1 hr. 41 min.,PG-13 - Teens 13 or older,10699,10381,3
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,7.51,"Parody, Fantasy, Comedy, Military",荒川弘 描き下ろし4コマ劇場,Special,16,"Aug 26, 2009 to Nov 24, 2010",Studio Moriken,Bones,4-koma manga,2 min. per ep.,PG-13 - Teens 13 or older,1553,2253,145
7904,Kemono no Souja Erin Recaps,6.77,"Adventure, Drama, Fantasy, Historical, Slice of Life",獣の奏者 エリン 総集編,TV,10,"Jan 9, 2010 to Mar 13, 2010",Unknown,Production I.G,Novel,20 min. per ep.,G - All Ages,4593,8654,6
7908,Love² Police,5.23,Hentai,Love²ポリス,OVA,1,25-Sep-98,Unknown,Unknown,Unknown,30 min.,Rx - Hentai,Unknown,11214,0
7914,Kyuukyoku no Chef wa Oishinbo Papa,5.24,Hentai,究極のシェフは美味しんぼパパ,OVA,1,1-Dec-90,Unknown,Unknown,Unknown,40 min.,Rx - Hentai,Unknown,11615,2
7915,Otaku no Seiza,5.59,"Comedy, Parody",おたくの星座,OVA,2,"Oct 7, 1994 to Nov 23, 1994",KSS,"Bee Media, 81 Produce",Game,24 min. per ep.,R+ - Mild Nudity,9423,10917,0
7939,Animation!,5.85,"Adventure, Fantasy, Comedy, Dementia, Music, Mystery",Animation!,OVA,13,2006 to 2009,Unknown,Unknown,Unknown,6 min. per ep.,G - All Ages,8672,11548,4
7953,Defend Love,5.87,"Adventure, Fantasy, Magic, Mecha, Romance, Super Power, Supernatural, Music, Sci-Fi",Defend Love,Music,1,15-Dec-09,Unknown,"Sunrise, Telecom Animation Film",Unknown,4 min.,G - All Ages,8619,9044,0
7955,The Marshmallow Times,6.45,Slice of Life,マシュマロ通信 <タイムス>,TV,52,"Apr 4, 2004 to Mar 27, 2005",Studio Comet,Unknown,Unknown,24 min. per ep.,G - All Ages,6149,11648,6
7956,Cybot Robocchi,Unknown,"Comedy, Sci-Fi",サイボットロボッチ,TV,39,"Oct 7, 1982 to Jun 29, 1983",Knack Productions,Unknown,Unknown,24 min. per ep.,G - All Ages,13740,12763,0
7960,Pachislo Kizoku Gin,Unknown,"Action, Game",パチスロ貴族 銀,TV,23,"Apr 11, 2001 to Sep 12, 2001","Fuji TV, Yomiuri Advertising",Actas,Unknown,25 min. per ep.,Unknown,11458,11633,1
7967,Hiroshima ni Ichiban Densha ga Hashitta,Unknown,"Historical, Drama",ヒロシマに一番電車が走った,Movie,1,6-Aug-93,NHK,Madhouse,Unknown,31 min.,G - All Ages,14444,11809,1
7969,Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,6.6,Hentai,RIN×SEN～白濁女教師と野郎ども～,OVA,2,"May 28, 2010 to Jul 30, 2010",Unknown,Suzuki Mirano,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,5524,27
7972,"Chi's Sweet Home: Chi to Kocchi, Deau.",7.37,"Slice of Life, Comedy, Kids","チーズスイートホーム チーとコッチ, 出会う.",OVA,1,23-Apr-10,Unknown,Madhouse,Manga,13 min.,G - All Ages,2026,5869,7
7980,Shin Obake no Q-tarou,Unknown,"Slice of Life, Comedy, Supernatural, School",新オバケのＱ太郎,TV,70,"Sep 1, 1971 to Dec 27, 1972",Unknown,Unknown,Unknown,25 min. per ep.,G - All Ages,11965,13079,0
7981,Obake no Q-tarou (1985),6.26,"Comedy, Kids, School, Slice of Life, Supernatural",オバケのQ太郎,TV,510,"Apr 1, 1985 to Mar 29, 1987",Unknown,Unknown,Unknown,15 min. per ep.,G - All Ages,7085,12662,2
7982,Tetsuro no Kanata,Unknown,Adventure,鉄路の彼方,OVA,1,18-Jan-06,Directions,Unknown,Unknown,11 min.,Unknown,12429,11952,0
7985,Taiyou no Hou: El Cantare e no Michi,5.35,"Historical, Fantasy",太陽の法 エル・カンターレへの道,Movie,1,28-Oct-00,Unknown,Unknown,Original,1 hr. 44 min.,PG - Children,10032,11294,1
8011,Time Bokan Series: Gyakuten Ippatsuman,5.88,"Action, Comedy, Mecha, Sci-Fi",逆転!イッパツマン,TV,58,"Feb 13, 1982 to Mar 26, 1983",Unknown,Tatsunoko Production,Unknown,24 min. per ep.,PG-13 - Teens 13 or older,8619,11007,0
8017,Soukou Kihei Votoms: Genei-hen,6.76,"Action, Drama, Mecha, Military, Sci-Fi",装甲騎兵ボトムズ 幻影篇,OVA,6,"Mar 26, 2010 to Oct 27, 2010",Unknown,Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,4645,8462,1
8022,Tegamibachi Gakuen,7.28,"Comedy, School",テガミバチ学園,Special,25,"Jan 27, 2010 to Jul 23, 2010",Unknown,Studio Pierrot,Original,3 min. per ep.,PG-13 - Teens 13 or older,2454,5093,9
8023,Toaru Kagaku no Railgun: Motto Marutto Railgun,6.87,Comedy,もっとまるっと超電磁砲,Special,2,"Jan 29, 2010 to May 28, 2010",Unknown,J.C.Staff,Manga,8 min. per ep.,PG-13 - Teens 13 or older,4150,2541,30
8025,Chi-Sui Maru,Unknown,Comedy,ちーすい丸,TV,41,"Feb 6, 2010 to Nov 26, 2010",Unknown,Unknown,Original,1 min. per ep.,G - All Ages,13597,12632,1
8026,Super Street Fighter IV,6.37,"Action, Adventure, Shounen",スーパーストリートファイターIV,OVA,1,28-Apr-10,Unknown,Gonzo,Game,35 min.,PG-13 - Teens 13 or older,6568,5939,3
8038,Nodame Cantabile: Finale - Mine to Kiyora no Saikai,7.83,"Comedy, Josei, Music, Romance",のだめカンタービレ フィナーレ 峰と清良の再会,Special,1,7-Apr-10,Unknown,J.C.Staff,Manga,25 min.,PG-13 - Teens 13 or older,767,2643,35
8039,Oppai no Ouja 48,7.01,Hentai,おっぱいの王者48,OVA,2,"Mar 19, 2010 to Jul 16, 2010","Milky Animation Label, OLE-M",T-Rex,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,5379,46
